"","Pair.Name","Ligand","Ligand.Name","Receptor","Receptor.Name","complex_pair","partner_a","partner_b","source","target","source_genesymbol","target_genesymbol","is_directed","is_stimulation","is_inhibition","consensus_direction","consensus_stimulation","consensus_inhibition","sources","references","curation_effort","n_references","n_resources","annotation_strategy","db","dup"
"5304","RELN_VLDLR","RELN","reelin","VLDLR","very low density lipoprotein receptor",NA,"P78509","P98155","P78509","P98155","RELN","VLDLR",1,1,0,1,1,0,"AlzPathway;Baccin2019;BioGRID;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;KEGG-MEDICUS;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Reactome_LRdb;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr","AlzPathway:16504486;Baccin2019:10571240;Baccin2019:10571241;BioGRID:14724251;CellTalkDB:10571240;Cellinker:10571240;Cellinker:10571241;HPMR:10571240;HPRD:10571240;HPRD:10571241;LRdb:10571240;LRdb:11;SIGNOR:11278667;connectomeDB2020:10571240;connectomeDB2020:10571241",15,6,16,"LR","both","VLDLR_RELN"
"5305","REN_ASIC3","REN","renin","ASIC3","acid sensing ion channel subunit 3",NA,"P00797","Q9UHC3","P00797","Q9UHC3","REN","ASIC3",1,0,0,0,0,0,"EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;iTALK;talklr",NA,0,0,4,"LR","LR","ASIC3_REN"
"5306","REN_ATP6AP2","REN","renin","ATP6AP2","ATPase H+ transporting accessory protein 2",NA,"P00797","O75787","P00797","O75787","REN","ATP6AP2",1,1,0,1,1,0,"Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr","Baccin2019:1204525512045250;CellTalkDB:12045255;Cellinker:12045255;HPMR:12045255;HPRD:12045255;LRdb:12045255;SIGNOR:12045255;connectomeDB2020:12045255",8,2,13,"LR","both","ATP6AP2_REN"
"5307","RET_GFRA1","RET","ret proto-oncogene","GFRA1","GDNF family receptor alpha 1",NA,"P07949","P56159","P07949","P56159","RET","GFRA1",1,1,0,1,1,0,"BioGRID;Cellinker;HPRD;PhosphoPoint;SIGNOR;SignaLink3;Wang","BioGRID:9192898;Cellinker:9883723;HPRD:10774729;SIGNOR:10829012;SignaLink3:10829012;SignaLink3:23331499",6,5,7,"LR","LR","GFRA1_RET"
"5308","RET_GFRA2","RET","ret proto-oncogene","GFRA2","GDNF family receptor alpha 2",NA,"P07949","O00451","P07949","O00451","RET","GFRA2",1,0,0,0,0,0,"Cellinker","Cellinker:9883723",1,1,1,"LR","LR","GFRA2_RET"
"5309","RET_GFRA3","RET","ret proto-oncogene","GFRA3","GDNF family receptor alpha 3",NA,"P07949","O60609","P07949","O60609","RET","GFRA3",1,0,0,0,0,0,"Cellinker","Cellinker:9883723",1,1,1,"LR","LR","GFRA3_RET"
"5310","RET_GFRA4","RET","ret proto-oncogene","GFRA4","GDNF family receptor alpha 4",NA,"P07949","Q9GZZ7","P07949","Q9GZZ7","RET","GFRA4",1,0,0,0,0,0,"Cellinker","Cellinker:9883723",1,1,1,"LR","LR","GFRA4_RET"
"5311","RETN_CAP1","RETN","resistin","CAP1","cyclase associated actin cytoskeleton regulatory protein 1",NA,"Q9HD89","Q01518","Q9HD89","Q01518","RETN","CAP1",1,0,0,0,0,0,"CellChatDB;Cellinker","CellChatDB:30809105;Cellinker:30809105",2,1,2,"LR","both","CAP1_RETN"
"5312","RETN_GPR25","RETN","resistin","GPR25","G protein-coupled receptor 25",NA,"Q9HD89","O00155","Q9HD89","O00155","RETN","GPR25",1,0,0,0,0,0,"CellPhoneDB;CellTalkDB;HuRI;IMEx_CellPhoneDB;IntAct_CellPhoneDB","CellTalkDB:32103204",1,1,3,"LR","both","GPR25_RETN"
"5313","RETN_TLR4","RETN","resistin","TLR4","toll like receptor 4",NA,"Q9HD89","O00206","Q9HD89","O00206","RETN","TLR4",1,0,0,0,0,0,"CellChatDB;Cellinker","CellChatDB:30809105;Cellinker:30809105",2,1,2,"LR","both","TLR4_RETN"
"5314","RGMA_BMPR1B","RGMA","repulsive guidance molecule BMP co-receptor a","BMPR1B","bone morphogenetic protein receptor type 1B",NA,"Q96B86","O00238","Q96B86","O00238","RGMA","BMPR1B",1,0,0,0,0,0,"CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;Wang;iTALK;talklr","CellTalkDB:32196115",1,1,6,"LR","both","BMPR1B_RGMA"
"5315","RGMA_BMPR2","RGMA","repulsive guidance molecule BMP co-receptor a","BMPR2","bone morphogenetic protein receptor type 2",NA,"Q96B86","Q13873","Q96B86","Q13873","RGMA","BMPR2",1,0,0,0,0,0,"CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;Wang;iTALK;talklr","CellTalkDB:32196115",1,1,6,"LR","both","BMPR2_RGMA"
"5316","RGMA_HFE","RGMA","repulsive guidance molecule BMP co-receptor a","HFE","homeostatic iron regulator",NA,"Q96B86","Q30201","Q96B86","Q30201","RGMA","HFE",1,0,0,0,0,0,"CellTalkDB","CellTalkDB:22728873",1,1,1,"LR","both","HFE_RGMA"
"5317","RGMA_HJV","RGMA","repulsive guidance molecule BMP co-receptor a","HJV","hemojuvelin BMP co-receptor",NA,"Q96B86","Q6ZVN8","Q96B86","Q6ZVN8","RGMA","HJV",1,0,0,0,0,0,"CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;iTALK;talklr","CellTalkDB:32196115",1,1,5,"LR","both","HJV_RGMA"
"5318","RGMA_TFR2","RGMA","repulsive guidance molecule BMP co-receptor a","TFR2","transferrin receptor 2",NA,"Q96B86","Q9UP52","Q96B86","Q9UP52","RGMA","TFR2",1,0,0,0,0,0,"CellTalkDB","CellTalkDB:22728873",1,1,1,"LR","both","TFR2_RGMA"
"5319","RGMB_BMPR1B","RGMB","repulsive guidance molecule BMP co-receptor b","BMPR1B","bone morphogenetic protein receptor type 1B",NA,"Q6NW40","O00238","Q6NW40","O00238","RGMB","BMPR1B",1,0,0,0,0,0,"CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;Wang;iTALK;talklr","CellTalkDB:32196115",1,1,6,"LR","both","BMPR1B_RGMB"
"5320","RGMB_BMPR2","RGMB","repulsive guidance molecule BMP co-receptor b","BMPR2","bone morphogenetic protein receptor type 2",NA,"Q6NW40","Q13873","Q6NW40","Q13873","RGMB","BMPR2",1,0,0,0,0,0,"CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;Wang;iTALK;talklr","CellTalkDB:32196115",1,1,6,"LR","both","BMPR2_RGMB"
"5321","RGMB_HJV","RGMB","repulsive guidance molecule BMP co-receptor b","HJV","hemojuvelin BMP co-receptor",NA,"Q6NW40","Q6ZVN8","Q6NW40","Q6ZVN8","RGMB","HJV",1,0,0,0,0,0,"CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;iTALK;talklr","CellTalkDB:32196115",1,1,5,"LR","both","HJV_RGMB"
"5322","RGS19_ENG","RGS19","regulator of G protein signaling 19","ENG","endoglin",NA,"P49795","P17813","P49795","P17813","RGS19","ENG",1,0,0,0,0,0,"Cellinker","Cellinker:25125675",1,1,1,"LR","LR","ENG_RGS19"
"5323","RIMS1_SLC17A7","RIMS1","regulating synaptic membrane exocytosis 1","SLC17A7","solute carrier family 17 member 7",NA,"Q86UR5","Q9P2U7","Q86UR5","Q9P2U7","RIMS1","SLC17A7",1,0,0,0,0,0,"CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;Wang;iTALK;talklr","CellTalkDB:32196115",1,1,6,"LR","both","SLC17A7_RIMS1"
"5324","RIMS1_SLC18A2","RIMS1","regulating synaptic membrane exocytosis 1","SLC18A2","solute carrier family 18 member A2",NA,"Q86UR5","Q05940","Q86UR5","Q05940","RIMS1","SLC18A2",1,0,0,0,0,0,"CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;Wang;iTALK;talklr","CellTalkDB:32196115",1,1,6,"LR","both","SLC18A2_RIMS1"
"5325","RIMS1_SLC18A3","RIMS1","regulating synaptic membrane exocytosis 1","SLC18A3","solute carrier family 18 member A3",NA,"Q86UR5","Q16572","Q86UR5","Q16572","RIMS1","SLC18A3",1,0,0,0,0,0,"CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;Wang;iTALK;talklr","CellTalkDB:32196115",1,1,6,"LR","both","SLC18A3_RIMS1"
"5326","RIMS2_ABCA1","RIMS2","regulating synaptic membrane exocytosis 2","ABCA1","ATP binding cassette subfamily A member 1",NA,"Q9UQ26","O95477","Q9UQ26","O95477","RIMS2","ABCA1",1,0,0,0,0,0,"Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;iTALK;talklr","Baccin2019:16192289;CellTalkDB:16192289;Cellinker:16192289;HPRD:16192289;LRdb:16192289",5,1,9,"LR","both","ABCA1_RIMS2"
"5327","RLF_RXFP2","RLF","RLF zinc finger","RXFP2","relaxin family peptide receptor 2",NA,"Q13129","Q8WXD0","Q13129","Q8WXD0","RLF","RXFP2",1,1,0,1,1,0,"Baccin2019;EMBRACE;Ramilowski2015_Baccin2019","Baccin2019:12114498;Baccin2019:15649866;Baccin2019:20560146",3,3,2,"LR","LR","RXFP2_RLF"
"5328","RLN1_RXFP1","RLN1","relaxin 1","RXFP1","relaxin family peptide receptor 1",NA,"P04808","Q9HBX9","P04808","Q9HBX9","RLN1","RXFP1",1,1,0,1,1,0,"CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;scConnect;talklr","CellTalkDB:11809971;Cellinker:11809971;Cellinker:16411781;Cellinker:25761609;Guide2Pharma:16411781;HPRD:11809971;LRdb:11809971;LRdb:16;connectomeDB2020:11809971;connectomeDB2020:16411781;scConnect:16411781",11,4,14,"LR","both","RXFP1_RLN1"
"5329","RLN1_RXFP2","RLN1","relaxin 1","RXFP2","relaxin family peptide receptor 2",NA,"P04808","Q8WXD0","P04808","Q8WXD0","RLN1","RXFP2",1,1,0,1,1,0,"CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;scConnect;talklr","CellTalkDB:11809971;Cellinker:11809971;Cellinker:16411781;Guide2Pharma:16411781;LRdb:11809971;LRdb:16;connectomeDB2020:11809971;connectomeDB2020:16411781;scConnect:16411781",9,3,12,"LR","both","RXFP2_RLN1"
"5330","RLN1_RXFP3","RLN1","relaxin 1","RXFP3","relaxin family peptide receptor 3",NA,"P04808","Q9NSD7","P04808","Q9NSD7","RLN1","RXFP3",1,0,0,0,0,0,"CellChatDB",NA,0,0,1,"LR","LR","RXFP3_RLN1"
"5331","RLN1_RXFP4","RLN1","relaxin 1","RXFP4","relaxin family peptide/INSL5 receptor 4",NA,"P04808","Q8TDU9","P04808","Q8TDU9","RLN1","RXFP4",1,0,0,0,0,0,"CellChatDB",NA,0,0,1,"LR","LR","RXFP4_RLN1"
"5332","RLN2_ADCYAP1R1","RLN2","relaxin 2","ADCYAP1R1","ADCYAP receptor type I",NA,"P04090","P41586","P04090","P41586","RLN2","ADCYAP1R1",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"LR","both","ADCYAP1R1_RLN2"
"5333","RLN2_ADRB2","RLN2","relaxin 2","ADRB2","adrenoceptor beta 2",NA,"P04090","P07550","P04090","P07550","RLN2","ADRB2",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"LR","both","ADRB2_RLN2"
"5334","RLN2_ADRB3","RLN2","relaxin 2","ADRB3","adrenoceptor beta 3",NA,"P04090","P13945","P04090","P13945","RLN2","ADRB3",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"LR","both","ADRB3_RLN2"
"5335","RLN2_GPR20","RLN2","relaxin 2","GPR20","G protein-coupled receptor 20",NA,"P04090","Q99678","P04090","Q99678","RLN2","GPR20",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"LR","both","GPR20_RLN2"
"5336","RLN2_GPR84","RLN2","relaxin 2","GPR84","G protein-coupled receptor 84",NA,"P04090","Q9NQS5","P04090","Q9NQS5","RLN2","GPR84",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"LR","both","GPR84_RLN2"
"5337","RLN2_PTH1R","RLN2","relaxin 2","PTH1R","parathyroid hormone 1 receptor",NA,"P04090","Q03431","P04090","Q03431","RLN2","PTH1R",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"LR","both","PTH1R_RLN2"
"5338","RLN2_RAMP2","RLN2","relaxin 2","RAMP2","receptor activity modifying protein 2",NA,"P04090","O60895","P04090","O60895","RLN2","RAMP2",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"LR","both","RAMP2_RLN2"
"5339","RLN2_RAMP3","RLN2","relaxin 2","RAMP3","receptor activity modifying protein 3",NA,"P04090","O60896","P04090","O60896","RLN2","RAMP3",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"LR","both","RAMP3_RLN2"
"5340","RLN2_RXFP1","RLN2","relaxin 2","RXFP1","relaxin family peptide receptor 1",NA,"P04090","Q9HBX9","P04090","Q9HBX9","RLN2","RXFP1",1,1,0,1,1,0,"CellCall;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;SIGNOR;Wang;connectomeDB2020;iTALK;scConnect;talklr","CellTalkDB:11809971;Cellinker:11809971;Cellinker:12506116;Cellinker:15649866;Cellinker:22973049;Guide2Pharma:12506116;Guide2Pharma:15649866;Guide2Pharma:18434306;HPMR:11809971;HPRD:12506116;HPRD:15649866;LRdb:11809971;LRdb:12506116;LRdb:15649866;SIGNOR:11809971;connectomeDB2020:11809971;connectomeDB2020:12506116;connectomeDB2020:15649866;scConnect:12506116;scConnect:15649866;scConnect:18434306",21,5,15,"LR","both","RXFP1_RLN2"
"5341","RLN2_RXFP2","RLN2","relaxin 2","RXFP2","relaxin family peptide receptor 2",NA,"P04090","Q8WXD0","P04090","Q8WXD0","RLN2","RXFP2",1,1,0,1,1,0,"CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;SIGNOR;Wang;connectomeDB2020;iTALK;scConnect;talklr","CellTalkDB:11809971;Cellinker:11809971;Cellinker:12506116;Cellinker:15649866;Cellinker:22973049;Guide2Pharma:15649866;Guide2Pharma:18434306;HPRD:12506116;HPRD:15649866;LRdb:11809971;LRdb:12506116;LRdb:15649866;SIGNOR:11809971;connectomeDB2020:11809971;connectomeDB2020:12506116;connectomeDB2020:15649866;scConnect:15649866;scConnect:18434306",18,5,13,"LR","both","RXFP2_RLN2"
"5342","RLN2_RXFP3","RLN2","relaxin 2","RXFP3","relaxin family peptide receptor 3",NA,"P04090","Q9NSD7","P04090","Q9NSD7","RLN2","RXFP3",1,1,0,1,1,0,"CellPhoneDB;CellTalkDB;Guide2Pharma_CellPhoneDB;connectomeDB2020;scConnect","CellTalkDB:32103204;connectomeDB2020:24641548;scConnect:20159943;scConnect:24641548",4,3,4,"LR","both","RXFP3_RLN2"
"5343","RLN2_TSHR","RLN2","relaxin 2","TSHR","thyroid stimulating hormone receptor",NA,"P04090","P16473","P04090","P16473","RLN2","TSHR",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"LR","both","TSHR_RLN2"
"5344","RLN2_VIPR1","RLN2","relaxin 2","VIPR1","vasoactive intestinal peptide receptor 1",NA,"P04090","P32241","P04090","P32241","RLN2","VIPR1",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"LR","both","VIPR1_RLN2"
"5345","RLN3_ADCYAP1R1","RLN3","relaxin 3","ADCYAP1R1","ADCYAP receptor type I",NA,"Q8WXF3","P41586","Q8WXF3","P41586","RLN3","ADCYAP1R1",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"LR","both","ADCYAP1R1_RLN3"
"5346","RLN3_ADRA2A","RLN3","relaxin 3","ADRA2A","adrenoceptor alpha 2A",NA,"Q8WXF3","P08913","Q8WXF3","P08913","RLN3","ADRA2A",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"LR","both","ADRA2A_RLN3"
"5347","RLN3_ADRB2","RLN3","relaxin 3","ADRB2","adrenoceptor beta 2",NA,"Q8WXF3","P07550","Q8WXF3","P07550","RLN3","ADRB2",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"LR","both","ADRB2_RLN3"
"5348","RLN3_ADRB3","RLN3","relaxin 3","ADRB3","adrenoceptor beta 3",NA,"Q8WXF3","P13945","Q8WXF3","P13945","RLN3","ADRB3",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"LR","both","ADRB3_RLN3"
"5349","RLN3_GPR20","RLN3","relaxin 3","GPR20","G protein-coupled receptor 20",NA,"Q8WXF3","Q99678","Q8WXF3","Q99678","RLN3","GPR20",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"LR","both","GPR20_RLN3"
"5350","RLN3_GPR84","RLN3","relaxin 3","GPR84","G protein-coupled receptor 84",NA,"Q8WXF3","Q9NQS5","Q8WXF3","Q9NQS5","RLN3","GPR84",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"LR","both","GPR84_RLN3"
"5351","RLN3_GRM7","RLN3","relaxin 3","GRM7","glutamate metabotropic receptor 7",NA,"Q8WXF3","Q14831","Q8WXF3","Q14831","RLN3","GRM7",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"LR","both","GRM7_RLN3"
"5352","RLN3_MTNR1A","RLN3","relaxin 3","MTNR1A","melatonin receptor 1A",NA,"Q8WXF3","P48039","Q8WXF3","P48039","RLN3","MTNR1A",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"LR","both","MTNR1A_RLN3"
"5353","RLN3_PTH1R","RLN3","relaxin 3","PTH1R","parathyroid hormone 1 receptor",NA,"Q8WXF3","Q03431","Q8WXF3","Q03431","RLN3","PTH1R",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"LR","both","PTH1R_RLN3"
"5354","RLN3_RAMP2","RLN3","relaxin 3","RAMP2","receptor activity modifying protein 2",NA,"Q8WXF3","O60895","Q8WXF3","O60895","RLN3","RAMP2",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"LR","both","RAMP2_RLN3"
"5355","RLN3_RAMP3","RLN3","relaxin 3","RAMP3","receptor activity modifying protein 3",NA,"Q8WXF3","O60896","Q8WXF3","O60896","RLN3","RAMP3",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"LR","both","RAMP3_RLN3"
"5356","RLN3_RXFP1","RLN3","relaxin 3","RXFP1","relaxin family peptide receptor 1",NA,"Q8WXF3","Q9HBX9","Q8WXF3","Q9HBX9","RLN3","RXFP1",1,1,0,1,1,0,"Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;scConnect;talklr","Baccin2019:12506116;Baccin2019:14522968;Baccin2019:15649866;CellTalkDB:12506116;Cellinker:12506116;Cellinker:14522968;Cellinker:15649866;Cellinker:16365033;Cellinker:25761609;Guide2Pharma:12506116;Guide2Pharma:15649866;HPRD:12506116;HPRD:14522968;HPRD:15649866;LRdb:12506116;LRdb:14522968;LRdb:15649866;connectomeDB2020:12506116;connectomeDB2020:14522968;connectomeDB2020:15649866;scConnect:12506116;scConnect:15649866",22,5,14,"LR","both","RXFP1_RLN3"
"5357","RLN3_RXFP2","RLN3","relaxin 3","RXFP2","relaxin family peptide receptor 2",NA,"Q8WXF3","Q8WXD0","Q8WXF3","Q8WXD0","RLN3","RXFP2",1,1,0,1,1,0,"Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;connectomeDB2020;iTALK;scConnect;talklr","Baccin2019:16411781;CellTalkDB:16411781;Cellinker:16411781;Guide2Pharma:16411781;LRdb:16411781;connectomeDB2020:16411781;scConnect:16411781",7,1,12,"LR","both","RXFP2_RLN3"
"5358","RLN3_RXFP3","RLN3","relaxin 3","RXFP3","relaxin family peptide receptor 3",NA,"Q8WXF3","Q9NSD7","Q8WXF3","Q9NSD7","RLN3","RXFP3",1,1,0,1,1,0,"Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_talklr;LMPID;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;scConnect;talklr","Baccin2019:14522968;Baccin2019:15367576;CellTalkDB:27245781;Cellinker:14522968;Cellinker:15367576;Cellinker:25761609;Guide2Pharma:14522968;Guide2Pharma:15367576;Guide2Pharma:17351017;Guide2Pharma:18434306;Guide2Pharma:22257012;HPMR:14522968;LMPID:24615237;connectomeDB2020:14522968;connectomeDB2020:15367576;scConnect:14522968;scConnect:15367576;scConnect:17351017;scConnect:18434306;scConnect:20159943;scConnect:22257012;scConnect:24641548",22,10,15,"LR","both","RXFP3_RLN3"
"5359","RLN3_RXFP4","RLN3","relaxin 3","RXFP4","relaxin family peptide/INSL5 receptor 4",NA,"Q8WXF3","Q8TDU9","Q8WXF3","Q8TDU9","RLN3","RXFP4",1,1,0,1,1,0,"Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;Guide2Pharma;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LMPID;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Wang;connectomeDB2020;iTALK;scConnect;talklr","CellTalkDB:14522967;Cellinker:14522967;Cellinker:25761609;Cellinker:27888281;Guide2Pharma:14522967;Guide2Pharma:17606621;Guide2Pharma:18582868;HPMR:14522967;HPMR:15367576;HPRD:14522967;LMPID:24802387;LRdb:14522967;connectomeDB2020:14522967;scConnect:14522967;scConnect:15525639;scConnect:17606621;scConnect:18582868",17,8,16,"LR","both","RXFP4_RLN3"
"5360","RLN3_TSHR","RLN3","relaxin 3","TSHR","thyroid stimulating hormone receptor",NA,"Q8WXF3","P16473","Q8WXF3","P16473","RLN3","TSHR",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"LR","both","TSHR_RLN3"
"5361","RLN3_VIPR1","RLN3","relaxin 3","VIPR1","vasoactive intestinal peptide receptor 1",NA,"Q8WXF3","P32241","Q8WXF3","P32241","RLN3","VIPR1",1,0,0,0,0,0,"CellTalkDB;LRdb;Reactome_LRdb","CellTalkDB:32196115",1,1,2,"LR","both","VIPR1_RLN3"
"5362","RNASE2_TLR2","RNASE2","ribonuclease A family member 2","TLR2","toll like receptor 2",NA,"P10153","O60603","P10153","O60603","RNASE2","TLR2",1,1,0,1,1,0,"CellTalkDB;Cellinker;Fantom5_LRdb;LRdb;Ramilowski2015;Wang;connectomeDB2020;iTALK;talklr","CellTalkDB:18195069;Cellinker:18195069;LRdb:18195069;Ramilowski2015:18195069;connectomeDB2020:18195069;talklr:18195069",6,1,8,"LR","both","TLR2_RNASE2"
"5363","ROBO3_ESAM","ROBO3","roundabout guidance receptor 3","ESAM","endothelial cell adhesion molecule",NA,"Q96MS0","Q96AP7","Q96MS0","Q96AP7","ROBO3","ESAM",1,0,0,0,0,0,"Cellinker","Cellinker:32589946",1,1,1,"LR","LR","ESAM_ROBO3"
"5364","ROBO3_F11R","ROBO3","roundabout guidance receptor 3","F11R","F11 receptor",NA,"Q96MS0","Q9Y624","Q96MS0","Q9Y624","ROBO3","F11R",1,0,0,0,0,0,"Cellinker","Cellinker:32589946",1,1,1,"LR","LR","F11R_ROBO3"
"5365","ROBO3_LY6G6F","ROBO3","roundabout guidance receptor 3","LY6G6F","lymphocyte antigen 6 family member G6F",NA,"Q96MS0","Q5SQ64","Q96MS0","Q5SQ64","ROBO3","LY6G6F",1,0,0,0,0,0,"Cellinker","Cellinker:32589946",1,1,1,"LR","LR","LY6G6F_ROBO3"
"5366","ROR1_FZD1","ROR1","receptor tyrosine kinase like orphan receptor 1","FZD1","frizzled class receptor 1",NA,"Q01973","Q9UP38","Q01973","Q9UP38","ROR1","FZD1",1,1,0,1,1,0,"CellChatDB-cofactors",NA,0,0,1,"LR","LR","FZD1_ROR1"
"5367","ROR1_FZD10","ROR1","receptor tyrosine kinase like orphan receptor 1","FZD10","frizzled class receptor 10",NA,"Q01973","Q9ULW2","Q01973","Q9ULW2","ROR1","FZD10",1,1,0,1,1,0,"CellChatDB-cofactors",NA,0,0,1,"LR","LR","FZD10_ROR1"
