gene_symbol	gene_symbol	inDB	isLigand	isReceptor	sum_pseudobulkCellType_expr	sum_pseudobulkCellType_expr_threshold	sum_pseudobulkCellType_expr_filter	highly_variable	means	dispersions	dispersions_norm
RP11-468E2.5	RP11-468E2.5	False	False	False	3.46764431466478	3	True	False	0.004020865416765947	-4.603866421892752	-1.0487098
RP11-469M7.1	RP11-469M7.1	False	False	False	4.21883235819258	3	True	False	0.00399969283024293	-4.983469389485416	-1.3414404
RP11-46H11.3	RP11-46H11.3	False	False	False	12.9711162035522	3	True	False	0.014935579400577742	-4.092611178210207	-0.65445554
RP11-473I1.10	RP11-473I1.10	False	False	False	17.694816200399	3	True	False	0.027316386624113783	-4.407867084473441	-0.89756495
RP11-473I1.5	RP11-473I1.5	False	False	False	4.87862107032885	3	True	False	0.008273668916515382	-5.083451427543964	-1.4185416
RP11-473I1.9	RP11-473I1.9	False	False	False	6.95298929721768	3	True	False	0.008955543896119864	-5.157494954199197	-1.4756402
RP11-473M20.14	RP11-473M20.14	False	False	False	7.28444560121843	3	True	False	0.010623584592172813	-4.647721998583591	-1.082529
RP11-473M20.16	RP11-473M20.16	False	False	False	3.6622497574397	3	True	False	0.005199609323827316	-5.335486454620143	-1.6128982
RP11-473M20.7	RP11-473M20.7	False	False	False	5.34165228282434	3	True	False	0.005734423655846465	-5.215403237320811	-1.5202961
RP11-473M20.9	RP11-473M20.9	False	False	False	4.29308132209792	3	True	False	0.004001169230698723	-4.590061652461177	-1.0380642
RP11-474G23.3	RP11-474G23.3	False	False	False	3.43578635680489	3	True	False	0.0028926053289072377	-4.151107146473751	-0.69956464
RP11-47A8.5	RP11-47A8.5	False	False	False	3.06534823113302	3	True	False	0.005847441430084262	-5.792972925649058	-1.9656887
RP11-47L3.1	RP11-47L3.1	False	False	False	8.13709139571574	3	True	False	0.011736913402480217	-4.856351748846506	-1.2434137
RP11-485G4.2	RP11-485G4.2	False	False	False	19.9361299319637	3	True	True	0.03342709076572149	-2.5621281176301	0.5257758
RP11-488C13.5	RP11-488C13.5	False	False	False	11.7899048468244	3	True	False	0.010267923784512882	-4.1372670636392606	-0.6888919
RP11-488L18.10	RP11-488L18.10	False	False	False	9.92532341050201	3	True	False	0.015344028250078008	-3.6419426894849516	-0.3069227
RP11-489E7.4	RP11-489E7.4	False	False	False	13.6538303447523	3	True	False	0.0185050047233721	-4.242967586069005	-0.7704028
RP11-48O20.4	RP11-48O20.4	False	False	False	107.39941665335	3	True	True	0.24385180547599014	0.7327383717884127	3.0666106
RP11-490M8.1	RP11-490M8.1	False	False	False	9.99493374286164	3	True	False	0.008646922751257488	-3.484841787628348	-0.18577443
RP11-492E3.2	RP11-492E3.2	False	False	False	14.0885283221754	3	True	True	0.07545996574284357	-1.8048756841788935	1.1097307
RP11-493L12.4	RP11-493L12.4	False	False	False	3.9939256323903	3	True	False	0.006496502939454424	-5.229551762974501	-1.5312067
RP11-498C9.15	RP11-498C9.15	False	False	False	6.79137223220588	3	True	False	0.01735299512310439	-3.5341358246426533	-0.2237875
RP11-499E18.1	RP11-499E18.1	False	False	False	6.80768685796357	3	True	False	0.006477992993770229	-4.762933400585986	-1.1713742
RP11-499P20.2	RP11-499P20.2	False	False	False	3.12306970449426	3	True	False	0.003751067629456424	-4.286560743850058	-0.80401963
RP11-49I11.1	RP11-49I11.1	False	False	False	6.9857707730262	3	True	False	0.003815127648707347	-3.567509249216569	-0.2495234
RP11-4F5.2	RP11-4F5.2	False	False	False	5.65344722467569	3	True	False	0.008046385445222438	-4.568644510650514	-1.0215484
RP11-4O1.2	RP11-4O1.2	False	False	False	5.20249533196109	3	True	False	0.005699743063683898	-4.403052792492241	-0.8938524
RP11-500C11.3	RP11-500C11.3	False	False	False	6.1956917000271	3	True	False	0.005508028663962443	-5.41030908023646	-1.6705977
RP11-504P24.8	RP11-504P24.8	False	False	False	5.44320785486376	3	True	False	0.008426563689647651	-5.193413068572829	-1.5033383
RP11-505K9.1	RP11-505K9.1	False	False	False	6.78827362347694	3	True	False	0.007008019169875149	-4.969863531417295	-1.3309482
RP11-506M13.3	RP11-506M13.3	False	False	False	3.56590353659575	3	True	False	0.0011589992352749182	-4.7069240515999144	-1.1281826
RP11-50E11.3	RP11-50E11.3	False	False	False	3.65564987889226	3	True	False	0.0024594502333132743	-5.091467905039303	-1.4247234
RP11-514D23.3	RP11-514D23.3	False	False	False	6.67835509957992	3	True	False	0.0028644200155676144	-3.328816836067721	-0.065455854
RP11-514O12.4	RP11-514O12.4	False	False	False	8.76340203016568	3	True	False	0.007656451345887929	-5.027518730661208	-1.375409
RP11-517P14.2	RP11-517P14.2	False	False	False	3.79450222420177	3	True	False	0.005248075022175339	-5.637357758620691	-1.8456862
RP11-519G16.5	RP11-519G16.5	False	False	False	31.6585947668293	3	True	True	0.024530974814880237	-2.292732934686172	0.7335198
RP11-51J9.5	RP11-51J9.5	False	False	False	25.8059169313722	3	True	False	0.026321428754081836	-2.9830859080361813	0.2011544
RP11-521B24.3	RP11-521B24.3	False	False	False	4.58736544329743	3	True	False	0.0016240601610950321	-4.404802833116738	-0.895202
RP11-522I20.3	RP11-522I20.3	False	False	False	3.58913983036313	3	True	False	0.0031227020115508273	-6.006109334817183	-2.1300488
RP11-532F12.5	RP11-532F12.5	False	False	False	89.2738547512462	3	True	True	0.13227686900703087	-1.018084082497678	1.7164646
RP11-532F6.3	RP11-532F6.3	False	False	False	8.30760482823065	3	True	False	0.005814928849968052	-4.679755411556635	-1.1072315
RP11-536K7.3	RP11-536K7.3	False	False	False	7.00913380135546	3	True	False	0.0036902397829878535	-4.080370145381296	-0.64501584
RP11-536O18.1	RP11-536O18.1	False	False	False	6.58457036984894	3	True	False	0.0025818965597288225	-2.1066970386486985	0.87698126
RP11-536O18.2	RP11-536O18.2	False	False	False	15.5378679151452	3	True	False	0.0037212230772430232	-1.9537688109904439	0.9949118
RP11-538P18.2	RP11-538P18.2	False	False	False	7.44210215240989	3	True	False	0.010285149095048872	-3.9261388338268866	-0.5260804
RP11-539L10.3	RP11-539L10.3	False	False	False	14.3640612560559	3	True	False	0.013616454125162698	-4.706097780971552	-1.1275455
RP11-544A12.8	RP11-544A12.8	False	False	False	6.98450815897279	3	True	False	0.008121893488233263	-4.225447856817272	-0.75689244
RP11-545E17.3	RP11-545E17.3	False	False	False	20.2046090793839	3	True	False	0.020115692211146737	-4.542945747601435	-1.0017308
RP11-549J18.1	RP11-549J18.1	False	False	False	6.005875684817	3	True	False	0.005476706570668025	-5.235047790798414	-1.535445
RP11-54O7.17	RP11-54O7.17	False	False	False	6.74028697677553	3	True	False	0.0035808667496434335	-3.256968200861231	-0.010049812
RP11-553L6.5	RP11-553L6.5	False	False	False	16.0804953956216	3	True	False	0.015729469490764796	-4.245617916942414	-0.7724466
RP11-554J4.1	RP11-554J4.1	False	False	False	6.77251155082995	3	True	False	0.004462082078931744	-4.539313908136317	-0.9989301
RP11-556E13.1	RP11-556E13.1	False	False	False	3.38968421908419	3	True	False	0.003560500838301068	-3.6063802458401484	-0.27949876
RP11-557H15.4	RP11-557H15.4	False	False	False	3.47553580109019	3	True	False	0.0009837429084234431	-3.550234816914795	-0.23620223
RP11-558F24.4	RP11-558F24.4	False	False	False	8.9519070809061	3	True	False	0.03200134803734368	-3.0197450751171173	0.17288469
RP11-563N4.1	RP11-563N4.1	False	False	False	3.85633094278983	3	True	False	0.007238220107618315	-6.005933081129136	-2.1299129
RP11-568N6.1	RP11-568N6.1	False	False	False	3.67790591414313	3	True	False	0.005852836942873039	-4.5521850627693725	-1.0088557
RP11-579D7.4	RP11-579D7.4	False	False	False	3.75757602479059	3	True	False	0.004691842704106359	-4.149296668283947	-0.6981685
RP11-58E21.3	RP11-58E21.3	False	False	False	6.74211673406694	3	True	False	0.0011518363821363517	-3.2417203574304816	0.0017085559
RP11-598F7.3	RP11-598F7.3	False	False	False	3.0615041925216	3	True	False	0.006535706816228753	-4.76714209883195	-1.1746197
RP11-59E19.1	RP11-59E19.1	False	False	False	13.6374219130285	3	True	False	0.010425141563710862	-2.577871598628704	0.5136352
RP11-611E13.2	RP11-611E13.2	False	False	False	22.8197193691707	3	True	False	0.027283823352115228	-4.167154110939536	-0.7119393
RP11-611L7.1	RP11-611L7.1	False	False	False	11.4382072944376	3	True	False	0.015466120167990352	-4.637045155364117	-1.0742955
RP11-61A14.1	RP11-61A14.1	False	False	False	3.44123032000384	3	True	False	0.005489003944894786	-3.6613711696698834	-0.321905
RP11-61A14.3	RP11-61A14.3	False	False	False	5.27363230987668	3	True	False	0.007675245130200409	-3.7369725284359117	-0.38020495
RP11-620J15.3	RP11-620J15.3	False	False	False	32.0958165866871	3	True	False	0.02597640598720641	-3.5403512431570117	-0.22858052
RP11-622K12.1	RP11-622K12.1	False	False	False	204.998636423117	3	True	True	0.18733266949773994	-2.4611522088211797	0.60364336
RP11-627G23.1	RP11-627G23.1	False	False	False	6.0011453150862	3	True	False	0.004729156421692042	-2.857564624760275	0.2979501
RP11-635N19.1	RP11-635N19.1	False	False	False	6.32981914118864	3	True	False	0.012486466438356691	-5.071883358461003	-1.4096208
RP11-63P12.6	RP11-63P12.6	False	False	False	10.1264176753879	3	True	False	0.004751030581189227	-3.5630779050850645	-0.24610618
RP11-640M9.1	RP11-640M9.1	False	False	False	43.5357226315171	3	True	False	0.05884896319139205	-3.9252170621150886	-0.52536964
RP11-644F5.11	RP11-644F5.11	False	False	False	8.66018417456372	3	True	False	0.005503841102158519	-4.592467511175194	-1.0399195
RP11-658F2.8	RP11-658F2.8	False	False	False	4.69142762208551	3	True	False	0.00805042215251053	-5.921924757501635	-2.0651298
RP11-65J3.1	RP11-65J3.1	False	False	False	9.17534685944185	3	True	False	0.010073342796397076	-3.776475751964552	-0.41066784
RP11-660L16.2	RP11-660L16.2	False	False	False	16.9543168771193	3	True	False	0.02636255300719235	-3.825447957137649	-0.4484327
RP11-661A12.14	RP11-661A12.14	False	False	False	5.79929748096119	3	True	False	0.007208253986086082	-5.789310071234705	-1.962864
RP11-665N17.4	RP11-665N17.4	False	False	False	37.4092623389629	3	True	True	0.10870740345506323	-0.0445927450273457	2.4671721
RP11-66B24.4	RP11-66B24.4	False	False	False	3.15028862231098	3	True	False	0.004539764902924455	-4.863864631240251	-1.2492073
RP11-66N11.8	RP11-66N11.8	False	False	False	8.70831884646152	3	True	False	0.004012398422532925	-4.459519810986762	-0.93739694
RP11-66N24.3	RP11-66N24.3	False	False	False	3.28356482608549	3	True	False	0.0018351913252696696	-4.1298329646252885	-0.68315905
RP11-66N24.4	RP11-66N24.4	False	False	False	22.3653076505903	3	True	False	0.02996865325153009	-4.153524500909608	-0.7014288
RP11-677M14.3	RP11-677M14.3	False	False	False	7.83103670647503	3	True	False	0.011160820851640104	-3.7289545947400007	-0.37402192
RP11-67L2.2	RP11-67L2.2	False	False	False	3.30591942892167	3	True	False	0.007885486522501248	-4.969016530500104	-1.3302951
RP11-680F8.1	RP11-680F8.1	False	False	False	9.23377776677071	3	True	True	0.023487839930495528	-2.1413174654749927	0.85028374
RP11-686O6.2	RP11-686O6.2	False	False	False	3.56725026487411	3	True	False	0.002929290084750529	-5.067282729433455	-1.4060731
RP11-690G19.3	RP11-690G19.3	False	False	False	8.06015087561299	3	True	False	0.008667249075255542	-4.044412832030281	-0.6172874
RP11-693J15.5	RP11-693J15.5	False	False	False	5.87983864862598	3	True	False	0.007177927491096381	-2.271691233936503	0.7497461
RP11-69E11.4	RP11-69E11.4	False	False	False	9.99320725011951	3	True	False	0.0030272902135989317	-4.260038622684217	-0.78356713
RP11-6J24.6	RP11-6J24.6	False	False	False	4.23203926830409	3	True	False	0.006001522141496248	-5.6419870068124265	-1.849256
RP11-6N17.4	RP11-6N17.4	False	False	False	38.5886267499657	3	True	False	0.04394737401891189	-3.256834385911357	-0.00994662
RP11-705C15.5	RP11-705C15.5	False	False	False	17.0836184771005	3	True	False	0.013096757740321914	-3.0036708634101923	0.18528031
RP11-706O15.1	RP11-706O15.1	False	False	False	7.81990535902837	3	True	False	0.014646695378509877	-4.9143366516931986	-1.2881287
RP11-708H21.4	RP11-708H21.4	False	False	False	11.7624293193486	3	True	False	0.004515007132714016	-3.32822311113041	-0.064998
RP11-708J19.1	RP11-708J19.1	False	False	False	18.776706235384	3	True	False	0.03944888021170797	-3.2433909261658593	0.00042029747
RP11-727A23.5	RP11-727A23.5	False	False	False	7.28915720672744	3	True	False	0.011656281143727392	-5.868484121380945	-2.023919
RP11-727F15.12	RP11-727F15.12	False	False	False	4.37853806475786	3	True	False	0.008074321438131037	-5.113494062754785	-1.4417089
RP11-727F15.9	RP11-727F15.9	False	False	False	35.0543563124921	3	True	True	0.08935720574482497	-2.070120544174375	0.90518725
RP11-732M18.3	RP11-732M18.3	False	False	False	3.84476884845047	3	True	False	0.003088056571313552	-5.0797420737146695	-1.415681
RP11-734K2.4	RP11-734K2.4	False	False	False	5.5459518194219	3	True	False	0.007928604814878084	-5.408646620781609	-1.6693157
RP11-73E17.2	RP11-73E17.2	False	False	False	8.86903046132732	3	True	False	0.008873762850066374	-5.228511591145351	-1.5304046
RP11-73M18.8	RP11-73M18.8	False	False	False	9.27721256719773	3	True	False	0.012438124358657949	-3.933505681210491	-0.5317614
RP11-747D18.1	RP11-747D18.1	False	False	False	13.5552952988849	3	True	True	0.015893822141798956	-1.674875635402556	1.2099801
RP11-747H7.3	RP11-747H7.3	False	False	False	11.8172805346	3	True	False	0.015155407956320149	-2.8264924598256855	0.32191136
RP11-74E22.3	RP11-74E22.3	False	False	False	3.25841147824887	3	True	False	0.004352189272720578	-3.983012886861387	-0.56993884
RP11-752G15.6	RP11-752G15.6	False	False	False	6.79176709432873	3	True	False	0.006716095963140856	-5.150376823125648	-1.4701511
RP11-755B10.4	RP11-755B10.4	False	False	False	5.36722027636617	3	True	False	0.007923111319262514	-5.551618138331563	-1.7795681
RP11-75C9.1	RP11-75C9.1	False	False	False	4.37507957505245	3	True	False	0.011800761407872739	-4.263176634868666	-0.78598696
RP11-761I4.4	RP11-761I4.4	False	False	False	3.06987472447036	3	True	False	0.005126456794496231	-5.36802125793926	-1.6379874
RP11-76E17.3	RP11-76E17.3	False	False	False	3.36719742693416	3	True	False	0.0021009920665402753	-3.8239765509459755	-0.44729805
RP11-773D16.1	RP11-773D16.1	False	False	False	17.0342202433019	3	True	False	0.019282338242742593	-5.504843289611203	-1.7434976
RP11-77H9.8	RP11-77H9.8	False	False	False	3.1107443381789	3	True	False	0.008238078866136148	-4.519271803217566	-0.9834747
RP11-783K16.5	RP11-783K16.5	False	False	False	5.15801694266999	3	True	False	0.004337762018743155	-3.6744842384208924	-0.33201712
RP11-789C1.1	RP11-789C1.1	False	False	False	4.87689740961491	3	True	False	0.002522641314283595	-4.04324408828253	-0.6163861
RP11-792A8.4	RP11-792A8.4	False	False	False	42.2383588046517	3	True	False	0.04095797193632429	-3.0842165213935013	0.12316757
RP11-796E2.4	RP11-796E2.4	False	False	False	14.4812400832753	3	True	False	0.015774208028090334	-3.695348932582519	-0.34810692
RP11-796G6.2	RP11-796G6.2	False	False	False	8.27627957422363	3	True	False	0.007570572074104659	-4.453264900777466	-0.9325735
RP11-798M19.6	RP11-798M19.6	False	False	False	8.5646724262969	3	True	False	0.005281533308324727	-4.432833700864465	-0.91681796
RP11-802E16.3	RP11-802E16.3	False	False	False	6.23002009300847	3	True	False	0.009548145735340395	-4.578466604320795	-1.0291227
RP11-803D5.4	RP11-803D5.4	False	False	False	4.11206730594781	3	True	False	0.004407066360906312	-5.012017574184264	-1.3634553
RP11-809O17.1	RP11-809O17.1	False	False	False	4.24689020072535	3	True	False	0.0058375675412023625	-5.280220053009903	-1.5702796
RP11-819C21.1	RP11-819C21.1	False	False	False	4.64250772040703	3	True	False	0.004333771603793685	-5.2383462582558185	-1.5379885
RP11-81H14.2	RP11-81H14.2	False	False	False	14.7561562435502	3	True	False	0.055381362005661475	-2.7574590295646844	0.37514645
RP11-834C11.4	RP11-834C11.4	False	False	False	7.5298459896742	3	True	False	0.006023611300253898	-4.096334236419637	-0.6573266
RP11-835E18.5	RP11-835E18.5	False	False	False	6.84468852293598	3	True	False	0.004704867427774186	-4.305497048901197	-0.81862235
RP11-838N2.4	RP11-838N2.4	False	False	False	4.10856068900541	3	True	False	0.006738922253814673	-3.6452675583793686	-0.3094867
RP11-83A24.2	RP11-83A24.2	False	False	False	33.2471419735792	3	True	False	0.046906475101777416	-4.4962851408642095	-0.9657485
RP11-841O20.2	RP11-841O20.2	False	False	False	6.81228601230637	3	True	False	0.00970220103292728	-5.1513904962318255	-1.4709327
RP11-849H4.2	RP11-849H4.2	False	False	False	6.78730009842318	3	True	False	0.008797891621414828	-4.274066056451416	-0.79438436
RP11-85F14.5	RP11-85F14.5	False	False	False	17.2982381050309	3	True	False	0.015035488704928851	-4.127081181206758	-0.68103707
RP11-85K15.2	RP11-85K15.2	False	False	False	5.8505089964015	3	True	False	0.00798625845773089	-6.100819632172637	-2.2030845
RP11-867G23.8	RP11-867G23.8	False	False	False	9.2545962053437	3	True	False	0.011161293344730977	-3.3496902810669273	-0.0815524
RP11-872J21.3	RP11-872J21.3	False	False	False	7.09933833221763	3	True	False	0.017229455765823222	-5.261118566855943	-1.5555495
RP11-894P9.1	RP11-894P9.1	False	False	False	3.16243923684647	3	True	False	0.0015082238442852985	-4.857758516866014	-1.2444985
RP11-89M16.1	RP11-89M16.1	False	False	False	4.48816664042447	3	True	False	0.002742298100509399	-4.357808193079451	-0.85896206
RP11-902B17.1	RP11-902B17.1	False	False	False	4.43940628209624	3	True	False	0.0053269231754823915	-4.8866717829122415	-1.266795
RP11-91G21.1	RP11-91G21.1	False	False	False	3.94072163358878	3	True	False	0.003499714000688012	-5.601722091453826	-1.8182057
RP11-94L15.2	RP11-94L15.2	False	False	False	27.4997802767805	3	True	False	0.0408670212129864	-3.378036293724387	-0.103411414
RP11-95D17.1	RP11-95D17.1	False	False	False	3.09859911222182	3	True	False	0.004665694392078171	-5.6187247290673	-1.8313173
RP11-95P2.1	RP11-95P2.1	False	False	False	3.30791226230993	3	True	False	0.0037558395809977347	-5.550768276427719	-1.7789127
RP11-960L18.1	RP11-960L18.1	False	False	False	3.0055025543424	3	True	False	0.0026031167076645827	-3.229746871575619	0.010941904
RP11-96D1.11	RP11-96D1.11	False	False	False	7.38606074760229	3	True	False	0.01356489863882362	-3.143696899759755	0.077299304
RP11-96H19.1	RP11-96H19.1	False	False	False	5.77943367050594	3	True	False	0.009314069568982479	-4.156421030149417	-0.70366246
RP11-977G19.11	RP11-977G19.11	False	False	False	15.5592059555271	3	True	False	0.016867485158015467	-4.711629735507363	-1.1318114
RP11-977G19.12	RP11-977G19.12	False	False	False	3.26283374357291	3	True	False	0.0037850332607546394	-5.097838319595207	-1.429636
RP11-977G19.5	RP11-977G19.5	False	False	False	13.645648296612	3	True	False	0.019313900606469588	-4.404246943170626	-0.8947733
